1403636628013555456.000000,4.646141127,-1.542762039,0.916809248,-0.677790071,-0.399886764,0.361920918,0.499704357
1403636628313555456.000000,4.619469843,-1.502022319,0.959375246,-0.686080610,-0.429128512,0.343256611,0.476777744
1403636628613555456.000000,4.602323319,-1.450341004,1.012630188,-0.683722208,-0.434748772,0.335661745,0.480467107
1403636628913555456.000000,4.601271989,-1.379319120,1.022484199,-0.674118489,-0.433150346,0.359385758,0.478316754
1403636629213555456.000000,4.590948216,-1.292896529,1.048292336,-0.660433004,-0.445436390,0.376196039,0.473171439
1403636629513555456.000000,4.569992297,-1.182911370,1.067646852,-0.647649767,-0.479210522,0.374272295,0.459159345
1403636629763555584.000000,4.553765990,-1.080406599,1.017507479,-0.615026464,-0.501936328,0.406311892,0.452452228
1403636630013555456.000000,4.512577932,-0.944265598,0.968075133,-0.580573854,-0.530960560,0.435853921,0.437088370
1403636630213555456.000000,4.475483884,-0.845407459,0.953138983,-0.578929952,-0.549382575,0.439467284,0.412173996
1403636630413555456.000000,4.433960203,-0.738687122,0.974054662,-0.578061373,-0.556970588,0.441450275,0.400936987
1403636630613555456.000000,4.387210778,-0.619723272,1.002207736,-0.578001343,-0.550992196,0.450112000,0.399651391
1403636630813555456.000000,4.343504149,-0.524524236,1.028834523,-0.579970025,-0.546269202,0.450783310,0.402516008
1403636631013555456.000000,4.296767776,-0.408590960,1.034962254,-0.580558937,-0.547829465,0.443780723,0.407299482
1403636631213555456.000000,4.231651214,-0.324596890,1.019367712,-0.583226254,-0.551206450,0.440476445,0.402491104
1403636631413555456.000000,4.174083869,-0.220238704,1.007305277,-0.584247862,-0.550418183,0.439974259,0.402637443
1403636631613555456.000000,4.127273474,-0.125422717,0.981097340,-0.585885852,-0.546682820,0.443197305,0.401810666
1403636631813555456.000000,4.079977596,-0.036415995,0.953773617,-0.587279283,-0.543559510,0.445191912,0.401808741
1403636632013555456.000000,4.027752530,0.049040452,0.956626633,-0.586075799,-0.542838312,0.447459508,0.402022032
1403636632213555456.000000,3.962106606,0.128424569,0.950606357,-0.588812454,-0.542776788,0.450307210,0.394862850
1403636632363555584.000000,3.918938533,0.174851989,0.946727633,-0.587586401,-0.546417467,0.448622058,0.393584071
1403636632563555584.000000,3.847095785,0.235860901,0.918218788,-0.578201342,-0.549141331,0.443426522,0.409267548
1403636632763555584.000000,3.793800346,0.282890714,0.870109875,-0.584214909,-0.538213794,0.426190582,0.432874624
1403636632963555584.000000,3.714968336,0.346773663,0.866124027,-0.618603480,-0.506400387,0.412917786,0.436333915
1403636633213555456.000000,3.613145850,0.437962826,0.856834129,-0.641783491,-0.482105811,0.402374429,0.440207629
1403636633413555456.000000,3.521033103,0.508897887,0.844984635,-0.640199436,-0.478849537,0.395961513,0.451732534
1403636633613555456.000000,3.431484065,0.580371616,0.809559580,-0.634331988,-0.480550260,0.396401244,0.457777708
1403636633863555584.000000,3.304029521,0.671957036,0.789117036,-0.628115663,-0.489739366,0.398044828,0.455177308
1403636634113555456.000000,3.160372181,0.786794973,0.780313015,-0.625243589,-0.500692600,0.388439090,0.455513388
1403636634363555584.000000,3.008168553,0.909590901,0.805573241,-0.633465141,-0.492927960,0.394023455,0.447760492
1403636634613555456.000000,2.874780307,1.056374292,0.809289189,-0.648169291,-0.486209530,0.390316446,0.437184097
1403636634813555456.000000,2.745851418,1.156750067,0.800546104,-0.655258479,-0.473571662,0.387416799,0.443028701
1403636635013555456.000000,2.644146730,1.252973021,0.798494230,-0.660954286,-0.460685057,0.383400345,0.451567144
1403636635163555584.000000,2.558616988,1.314421066,0.809138852,-0.662674567,-0.454325004,0.382480988,0.456245003
1403636635413555456.000000,2.410631757,1.436795324,0.799771572,-0.658851282,-0.452507673,0.375726634,0.469021631
